as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Invesco Rochester® AMT-Free New York Municipal Fund Class C,001419159,ONYCX,,12/31/2024,12/31/2024,0.00014897,,
2024-12-31,Invesco Rochester® AMT-Free New York Municipal Fund Class Y,001419142,ONYYX,,12/31/2024,12/31/2024,0.00019064,,
2024-12-31,Invesco Senior Floating Rate Fund,00141G872,OOSAX,,12/31/2024,12/31/2024,0.0573,,
2024-12-31,Invesco Senior Floating Rate Fund Class C,00141G864,OOSCX,,12/31/2024,12/31/2024,0.0532,,
2024-12-31,Invesco Senior Floating Rate Fund Class R6,00141G856,OOSIX,,12/31/2024,12/31/2024,0.059,,
2024-12-31,Invesco Senior Floating Rate Fund Class R,00141G849,OOSNX,,12/31/2024,12/31/2024,0.0559,,
2024-12-31,Invesco Senior Floating Rate Fund Class Y,00141G831,OOSYX,,12/31/2024,12/31/2024,0.0586,,
2024-12-31,Invesco Pennsylvania Municipal Fund Class C,00141W687,OPACX,,12/31/2024,12/31/2024,0.00051363,,
2024-12-31,Invesco Environmental Focus Municipal Fund,001419258,OPAMX,,12/31/2024,12/31/2024,0.00011794,,
2024-12-31,Invesco Pennsylvania Municipal Fund,00141W695,OPATX,,12/31/2024,12/31/2024,0.00061071,,
2024-12-31,Invesco Pennsylvania Municipal Fund Class Y,00141W679,OPAYX,,12/31/2024,12/31/2024,0.00064777,,
2024-12-31,Invesco Core Bond Fund Class C,00143W206,OPBCX,,12/31/2024,12/31/2024,0.019,,
2024-12-31,Invesco Core Bond Fund Class R6,00143W602,OPBIX,,12/31/2024,12/31/2024,0.024,,
2024-12-31,Invesco Core Bond Fund Class R,00143W404,OPBNX,,12/31/2024,12/31/2024,0.0214,,
2024-12-31,Invesco Core Bond Fund Class Y,00143W305,OPBYX,,12/31/2024,12/31/2024,0.0236,,
2024-12-31,Invesco California Municipal Fund,00141W109,OPCAX,,12/31/2024,12/31/2024,0.00012577,,
2024-12-31,Invesco Environmental Focus Municipal Fund Class C,001419241,OPCMX,,12/31/2024,12/31/2024,0.00009546,,
2024-12-31,Invesco Global Opportunities Fund,00900W779,OPGIX,12/13/2024,12/16/2024,12/16/2024,0.0034,,
2024-12-31,Invesco Gold & Special Minerals Fund,00143N750,OPGSX,12/13/2024,12/16/2024,12/16/2024,0.2216,,
2024-12-31,Invesco Core Bond Fund,00143W107,OPIGX,,12/31/2024,12/31/2024,0.0225,,
2024-12-31,Invesco Main Street Mid Cap Fund Class C,00900R564,OPMCX,12/13/2024,12/16/2024,12/16/2024,,0.0818,2.4624
2024-12-31,Invesco Main Street Mid Cap Fund Class R6,00900R556,OPMIX,12/13/2024,12/16/2024,12/16/2024,0.1839,0.0818,2.4624
2024-12-31,Invesco Main Street Mid Cap Fund Class R,00900R549,OPMNX,12/13/2024,12/16/2024,12/16/2024,0.0095,0.0818,2.4624
2024-12-31,Invesco Main Street Mid Cap Fund,00900R572,OPMSX,12/13/2024,12/16/2024,12/16/2024,0.0776,0.0818,2.4624
2024-12-31,Invesco Main Street Mid Cap Fund Class Y,00900R531,OPMYX,12/13/2024,12/16/2024,12/16/2024,0.1461,0.0818,2.4624
2024-12-31,Invesco Rochester® AMT-Free New York Municipal Fund,001419167,OPNYX,,12/31/2024,12/31/2024,0.00018058,,
2024-12-31,Invesco Discovery Fund,00141G666,OPOCX,12/13/2024,12/16/2024,12/16/2024,,,6.616
2024-12-31,Invesco Global Fund,00900W100,OPPAX,12/11/2024,12/12/2024,12/12/2024,,,11.1733
2024-12-31,Invesco Global Strategic Income Fund,00143K814,OPSIX,,12/31/2024,12/31/2024,0.0141,,
2024-12-31,Invesco AMT-Free Municipal Income Fund,001419217,OPTAX,,12/31/2024,12/31/2024,0.00005802,,
2024-12-31,Invesco Capital Appreciation Fund,00141G732,OPTFX,12/13/2024,12/16/2024,12/16/2024,,,2.4517
2024-12-31,Invesco Capital Appreciation Fund Class R6,00141G716,OPTIX,12/13/2024,12/16/2024,12/16/2024,,,2.4517
2024-12-31,Invesco Environmental Focus Municipal Fund Class Y,001419233,OPYMX,,12/31/2024,12/31/2024,0.00012503,,
2024-12-31,Invesco Rochester® Municipal Opportunities Fund,00141W505,ORNAX,,12/31/2024,12/31/2024,0.00052077,,
2024-12-31,Invesco Rochester® Municipal Opportunities Fund Class C,00141W604,ORNCX,,12/31/2024,12/31/2024,0.00045239,,
2024-12-31,Invesco Rochester® Municipal Opportunities Fund Class Y,00141W703,ORNYX,,12/31/2024,12/31/2024,0.00054532,,
2024-12-31,Invesco Short Term Municipal Fund,00141G419,ORSTX,,12/31/2024,12/31/2024,0.00009571,,
2024-12-31,Invesco Short Term Municipal Fund Class Y,00141G385,ORSYX,,12/31/2024,12/31/2024,0.00010337,,
2024-12-31,Invesco Global Strategic Income Fund Class C,00143K798,OSICX,,12/31/2024,12/31/2024,0.0121,,
2024-12-31,Invesco Global Strategic Income Fund Class R6,00143K756,OSIIX,,12/31/2024,12/31/2024,0.015,,
2024-12-31,Invesco Global Strategic Income Fund Class R,00143K772,OSINX,,12/31/2024,12/31/2024,0.0135,,
2024-12-31,Invesco Global Strategic Income Fund Class Y,00143K780,OSIYX,,12/31/2024,12/31/2024,0.0147,,
2024-12-31,Invesco Capital Appreciation Fund Class R,00141G690,OTCNX,12/13/2024,12/16/2024,12/16/2024,,,2.4517
2024-12-31,Invesco Capital Appreciation Fund Class Y,00141G682,OTCYX,12/13/2024,12/16/2024,12/16/2024,,,2.4517
2024-12-31,Invesco Capital Appreciation Fund Class C,00141G724,OTFCX,12/13/2024,12/16/2024,12/16/2024,,,2.4517
2024-12-31,Invesco Select Risk: High Growth Investor Fund Class Y,00900R671,OYAIX,12/18/2024,12/19/2024,12/19/2024,0.3365,0.1176,0.3986
2024-12-31,Invesco Select Risk: Conservative Investor Fund Class Y,00900R747,OYCIX,12/18/2024,12/19/2024,12/19/2024,0.3945,,
2024-12-31,Invesco Select Risk: Moderate Investor Fund Class Y,00900R614,OYMIX,12/18/2024,12/19/2024,12/19/2024,0.4204,,
2024-12-31,Invesco Rising Dividends Fund Class Y,00141B535,OYRDX,12/11/2024,12/12/2024,12/12/2024,0.1044,0.1194,2.77
2024-12-31,Invesco Active Allocation Fund Class R5,00900R796,PAAJX,12/18/2024,12/19/2024,12/19/2024,0.3447,0.1188,0.3674
2024-12-31,Invesco Active Allocation Fund Class R6,00900R788,PAAQX,12/18/2024,12/19/2024,12/19/2024,0.3476,0.1188,0.3674
2024-12-31,Invesco Multi-Asset Income Fund,00888Y805,PIAFX,12/11/2024,12/12/2024,12/12/2024,0.0382,,
2024-12-31,Invesco Multi-Asset Income Fund Class C,00888Y888,PICFX,12/11/2024,12/12/2024,12/12/2024,0.033,,
2024-12-31,Invesco Multi-Asset Income Fund Class R6,00888Y839,PIFFX,12/11/2024,12/12/2024,12/12/2024,0.0403,,
2024-12-31,Invesco Multi-Asset Income Fund Class R,00888Y870,PIRFX,12/11/2024,12/12/2024,12/12/2024,0.0364,,
2024-12-31,Invesco Multi-Asset Income Fund Class Y,00888Y862,PIYFX,12/11/2024,12/12/2024,12/12/2024,0.0398,,
2024-12-31,Invesco Select Risk: Conservative Investor Fund Class R6,00900R721,PXCCX,12/18/2024,12/19/2024,12/19/2024,0.4035,,
2024-12-31,Invesco Select Risk: Conservative Investor Fund Class R5,00900R739,PXCIX,12/18/2024,12/19/2024,12/19/2024,0.4008,,
